,source,postcode,house_is,property_subtype,rooms_number,area,equipped_kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,swimming_pool_has,region,building_state_agg,facades_number,price
3598,6,9999,HOUSE,HOUSE,4.0,5.429345628954441,True,False,True,False,0.0,False,0.0,6.870053411798126,False,F,good,3.0,525000.0
3599,6,3300,HOUSE,HOUSE,2.0,5.209486152841421,True,False,False,True,3.912023005428146,True,6.396929655216146,6.650279048587422,False,F,good,3.0,310000.0
3600,6,8300,HOUSE,VILLA,5.0,5.926926025970411,True,False,False,True,0.0,True,6.214608098422191,6.489204931325317,True,F,good,4.0,2200000.0
3601,6,7340,HOUSE,HOUSE,2.0,4.74493212836325,True,False,False,True,0.0,True,3.8066624897703196,3.912023005428146,False,W,good,3.0,100000.0
3602,6,9999,HOUSE,HOUSE,2.0,4.859812404361672,True,False,False,True,3.7376696182833684,False,0.0,6.354370040797351,False,W,to_renovate,3.0,115000.0
3603,6,4102,HOUSE,HOUSE,4.0,4.997212273764115,True,False,False,True,0.0,True,3.8066624897703196,4.941642422609304,False,W,good,3.0,165000.0
3604,6,5060,HOUSE,HOUSE,5.0,5.135798437050262,True,False,False,True,1.791759469228055,False,0.0,4.787491742782046,False,W,good,3.0,189000.0
3605,6,8490,HOUSE,HOUSE,3.0,6.040254711277414,True,False,False,True,0.0,False,0.0,8.261526448396468,False,F,good,3.0,1350000.0
3606,6,8300,HOUSE,HOUSE,5.0,5.703782474656201,True,False,False,False,0.0,True,4.553876891600541,5.5093883366279774,False,F,good,3.0,1375000.0
3607,6,9999,HOUSE,CHALET,2.0,4.204692619390966,True,False,False,True,3.2188758248682006,True,6.984716320118266,6.984716320118266,False,W,to_renovate,0.0,75000.0
3608,6,4102,HOUSE,HOUSE,4.0,5.181783550292085,True,False,False,True,0.0,False,0.0,4.90527477843843,False,W,to_renovate,3.0,79000.0
3609,6,4032,HOUSE,HOUSE,4.0,5.075173815233827,True,False,False,True,0.0,False,0.0,5.886104031450156,False,W,to_renovate,3.0,89000.0
3610,6,9999,HOUSE,HOUSE,2.0,4.787491742782046,True,False,False,False,0.0,True,5.991464547107982,6.272877006546167,False,W,to_renovate,3.0,110000.0
3611,6,9999,HOUSE,HOUSE,4.0,5.19295685089021,True,False,False,False,0.0,False,0.0,5.7899601708972535,False,W,to_renovate,3.0,115000.0
3612,6,4920,HOUSE,CHALET,1.0,3.6888794541139363,True,False,False,True,3.4657359027997265,True,7.438383530044307,7.534762657037537,False,W,to_renovate,0.0,122000.0
3613,6,7340,HOUSE,HOUSE,2.0,4.941642422609304,True,False,False,False,0.0,False,0.0,5.393627546352362,False,W,to_renovate,3.0,129000.0
3614,6,9999,HOUSE,HOUSE,3.0,4.8283137373023015,True,False,False,False,0.0,False,0.0,0.0,False,W,good,3.0,139000.0
3615,6,9999,HOUSE,HOUSE,3.0,5.0106352940962555,True,False,False,True,2.302585092994046,False,0.0,0.0,False,W,to_renovate,3.0,142000.0
3616,6,9999,HOUSE,HOUSE,1.0,4.787491742782046,True,False,False,False,0.0,True,6.626717749249025,6.551080335043404,False,W,to_renovate,3.0,150000.0
3617,6,6700,HOUSE,HOUSE,4.0,5.560681631015528,True,False,False,False,0.0,False,0.0,7.205635176410364,False,W,to_renovate,3.0,159000.0
3618,6,9999,HOUSE,HOUSE,3.0,4.941642422609304,True,False,False,True,0.0,False,0.0,5.247024072160486,False,W,good,3.0,159000.0
3619,6,6040,HOUSE,HOUSE,3.0,4.700480365792417,True,False,False,True,2.995732273553991,True,4.605170185988092,5.204006687076795,False,W,good,3.0,165000.0
3620,6,9999,HOUSE,HOUSE,3.0,4.867534450455582,True,False,False,True,2.995732273553991,True,5.991464547107982,5.991464547107982,False,W,renovated,3.0,178000.0
3621,6,9999,HOUSE,HOUSE,3.0,4.976733742420574,True,False,True,False,0.0,False,0.0,7.991253929840199,False,W,to_renovate,3.0,179000.0
3622,6,8540,HOUSE,HOUSE,2.0,5.0106352940962555,True,False,False,True,2.772588722239781,False,0.0,5.236441962829949,False,F,good,3.0,179000.0
3623,6,9999,HOUSE,HOUSE,3.0,5.241747015059643,True,False,False,True,0.0,False,0.0,5.963579343618446,False,F,to_renovate,3.0,185000.0
3624,6,9999,HOUSE,HOUSE,2.0,4.605170185988092,True,False,False,True,3.2188758248682006,True,4.787491742782046,0.0,False,W,good,3.0,189000.0
3625,6,9999,HOUSE,HOUSE,3.0,5.017279836814924,True,False,False,False,0.0,False,0.0,6.295266001439646,False,W,to_renovate,3.0,190000.0
3626,6,9999,HOUSE,HOUSE,4.0,5.220355825078324,True,False,True,False,0.0,False,0.0,7.306531398939505,False,W,to_renovate,3.0,190000.0
3627,6,6000,HOUSE,MANSION,4.0,5.455321115357702,True,False,False,True,3.1354942159291497,False,0.0,4.867534450455582,False,W,to_renovate,2.0,194900.0
3628,6,9999,HOUSE,HOUSE,3.0,4.867534450455582,True,False,False,True,2.302585092994046,False,0.0,4.736198448394496,False,W,good,3.0,195000.0
3629,6,9999,HOUSE,HOUSE,6.0,5.521460917862246,True,False,False,True,2.8903717578961645,True,5.703782474656201,4.787491742782046,False,W,to_renovate,3.0,199000.0
3630,6,9999,HOUSE,HOUSE,3.0,4.969813299576001,True,False,False,True,0.0,True,5.2574953720277815,6.246106765481563,False,W,to_renovate,3.0,199000.0
3631,6,9999,HOUSE,HOUSE,15.0,6.391917113392602,False,False,False,False,0.0,False,0.0,6.111467339502679,False,W,good,3.0,199000.0
3632,6,9999,HOUSE,HOUSE,3.0,4.605170185988092,True,False,False,True,0.0,True,7.313220387090301,7.313220387090301,False,W,to_renovate,3.0,200000.0
3633,6,9999,HOUSE,HOUSE,3.0,4.997212273764115,True,False,False,True,0.0,False,0.0,6.802394763324311,False,W,renovated,3.0,200000.0
3634,6,9999,HOUSE,TOWN_HOUSE,3.0,5.298317366548036,True,False,False,True,2.995732273553991,False,0.0,6.4692503167957724,False,W,to_renovate,3.0,225000.0
3635,6,4030,HOUSE,HOUSE,3.0,5.10594547390058,True,False,True,True,3.2188758248682006,True,3.5553480614894135,3.5553480614894135,False,W,renovated,3.0,239000.0
3636,6,9999,HOUSE,TOWN_HOUSE,2.0,4.74493212836325,True,False,False,True,2.5649493574615367,True,5.19295685089021,5.541263545158426,False,W,to_renovate,3.0,245000.0
3637,6,4400,HOUSE,BUNGALOW,3.0,4.867534450455582,True,False,False,True,2.995732273553991,True,5.991464547107982,6.380122536899765,False,W,to_renovate,0.0,249000.0
3640,6,9040,HOUSE,HOUSE,4.0,4.736198448394496,True,False,False,False,0.0,False,0.0,4.0943445622221,False,F,good,3.0,249000.0
3641,6,9999,HOUSE,HOUSE,3.0,5.0106352940962555,True,False,False,True,0.0,False,0.0,6.1092475827643655,False,W,good,3.0,250000.0
3642,6,9999,HOUSE,HOUSE,3.0,5.049856007249537,True,False,False,True,1.3862943611198906,False,0.0,7.723120092266331,False,W,to_renovate,3.0,250000.0
3643,6,9999,HOUSE,HOUSE,3.0,5.017279836814924,True,False,False,True,0.0,False,0.0,6.684611727667927,False,W,good,3.0,250000.0
3644,6,9999,HOUSE,HOUSE,3.0,5.389071729816501,True,False,True,True,0.0,False,0.0,6.956545443151569,False,W,good,3.0,250000.0
3645,6,7100,HOUSE,HOUSE,3.0,4.990432586778736,True,False,False,True,0.0,False,0.0,6.466144724237619,False,W,good,3.0,260000.0
3646,6,9999,HOUSE,HOUSE,8.0,5.713732805509369,True,False,True,False,0.0,False,0.0,6.576469569048224,False,W,good,3.0,270000.0
3647,6,1370,HOUSE,HOUSE,3.0,5.093750200806762,True,False,False,True,2.833213344056216,False,0.0,7.226209010100671,False,W,to_renovate,3.0,284950.0
3648,6,6230,HOUSE,VILLA,2.0,4.700480365792417,True,False,False,True,3.6888794541139363,True,5.991464547107982,6.866933284461882,False,W,good,4.0,295000.0
3649,6,1700,HOUSE,HOUSE,2.0,4.867534450455582,True,False,False,False,0.0,False,0.0,0.0,False,F,good,3.0,299000.0
3650,6,4020,HOUSE,MANSION,4.0,5.556828061699537,True,False,False,True,4.30406509320417,True,6.214608098422191,6.697034247666484,False,W,to_renovate,2.0,299000.0
3651,6,9700,HOUSE,HOUSE,3.0,5.2574953720277815,True,False,False,True,1.3862943611198906,False,0.0,6.100318952020064,False,F,good,3.0,299000.0
3652,6,4500,HOUSE,HOUSE,5.0,5.703782474656201,True,False,False,True,0.0,True,5.991464547107982,6.38856140554563,False,W,to_renovate,3.0,299500.0
3653,6,7170,HOUSE,HOUSE,4.0,5.455321115357702,True,False,True,False,0.0,True,7.696212639346407,7.731930721948486,False,W,good,3.0,300000.0
3654,6,1840,HOUSE,HOUSE,3.0,4.836281906951478,True,False,False,True,0.0,False,0.0,5.8805329864007,False,F,good,3.0,305000.0
3655,6,9999,HOUSE,HOUSE,3.0,4.867534450455582,True,False,False,False,0.0,True,4.248495242049359,6.386879319362645,False,F,good,3.0,315000.0
3656,6,7712,HOUSE,HOUSE,5.0,5.187385805840755,True,False,False,False,0.0,True,6.440946540632921,6.625392368007956,False,W,renovated,3.0,319000.0
3657,6,9600,HOUSE,HOUSE,3.0,5.313205979041787,True,True,False,True,2.70805020110221,False,0.0,5.488937726156687,False,F,good,3.0,319000.0
3658,6,9600,HOUSE,HOUSE,3.0,5.0106352940962555,True,False,False,False,0.0,False,0.0,6.559615237493242,False,F,good,3.0,325000.0
3659,6,6900,HOUSE,HOUSE,4.0,5.41610040220442,True,False,False,True,4.174387269895637,True,7.1316985104669115,7.1316985104669115,False,W,good,3.0,329000.0
3660,6,4860,HOUSE,VILLA,7.0,5.351858133476067,True,False,False,True,2.5649493574615367,True,7.8504931808711405,7.893572073504902,False,W,good,4.0,339000.0
3661,6,1435,HOUSE,HOUSE,4.0,5.075173815233827,True,False,False,True,3.8066624897703196,False,0.0,6.284134161070802,False,W,good,3.0,345000.0
3662,6,9999,HOUSE,HOUSE,5.0,5.3471075307174685,True,False,False,True,3.4657359027997265,True,7.080026499922591,7.1846291527173145,False,W,good,3.0,345000.0
3663,6,9999,HOUSE,VILLA,5.0,5.272999558563747,True,False,True,False,0.0,False,0.0,6.906754778648554,False,F,good,4.0,358000.0
3664,6,1080,HOUSE,HOUSE,4.0,5.389071729816501,True,False,False,False,0.0,False,0.0,0.0,False,B,to_renovate,3.0,360000.0
3665,6,1410,HOUSE,VILLA,2.0,4.90527477843843,True,False,False,True,3.2188758248682006,True,6.551080335043404,6.551080335043404,False,W,good,4.0,375000.0
3666,6,9999,HOUSE,HOUSE,4.0,5.247024072160486,True,False,False,True,3.6635616461296463,True,7.024649030453636,7.1569563646156364,False,W,good,3.0,375000.0
3667,6,1440,HOUSE,HOUSE,3.0,5.298317366548036,True,False,True,True,0.0,False,0.0,7.200424892944957,False,W,good,3.0,380000.0
3668,6,1700,HOUSE,HOUSE,3.0,5.135798437050262,True,False,False,True,2.8903717578961645,True,5.857933154483459,6.568077911411976,False,F,good,3.0,385000.0
3669,6,1435,HOUSE,VILLA,3.0,4.941642422609304,True,False,True,True,3.784189633918261,False,0.0,6.398594934535208,True,W,good,4.0,395000.0
3670,6,1410,HOUSE,HOUSE,3.0,5.3471075307174685,False,False,False,True,3.2188758248682006,False,0.0,5.356586274672012,False,W,good,3.0,415000.0
3671,6,9999,HOUSE,VILLA,6.0,5.634789603169249,True,False,False,False,0.0,False,0.0,6.693323668269949,True,F,good,4.0,419000.0
3672,6,6600,HOUSE,VILLA,4.0,5.298317366548036,True,False,False,True,4.442651256490317,True,6.684611727667927,7.038783541388542,False,W,good,4.0,419000.0
3673,6,1495,HOUSE,VILLA,3.0,5.3471075307174685,True,False,False,False,0.0,True,6.907755278982137,7.0431599159883405,False,W,good,4.0,420000.0
3674,6,9999,HOUSE,HOUSE,4.0,5.521460917862246,True,False,False,True,0.0,False,0.0,6.887552571664617,False,F,good,3.0,429000.0
3675,6,4860,HOUSE,VILLA,6.0,5.652489180268651,True,False,False,True,4.248495242049359,True,7.294377299288821,7.294377299288821,False,W,good,4.0,439000.0
3676,6,9999,HOUSE,TOWN_HOUSE,5.0,5.220355825078324,True,False,False,True,1.9459101490553132,False,0.0,5.768320995793772,False,F,good,3.0,447000.0
3677,6,1060,HOUSE,HOUSE,4.0,4.787491742782046,True,True,False,False,0.0,False,0.0,3.332204510175204,False,B,renovated,3.0,449000.0
3678,6,1300,HOUSE,VILLA,3.0,5.393627546352362,True,False,False,True,3.912023005428146,True,7.628031126930335,7.628031126930335,True,W,good,4.0,449000.0
3679,6,9999,HOUSE,VILLA,5.0,6.028278520230698,True,False,True,False,0.0,False,0.0,6.802394763324311,False,F,good,4.0,469000.0
3680,6,1180,HOUSE,HOUSE,5.0,5.1647859739235145,True,False,False,True,3.58351893845611,False,0.0,4.941642422609304,False,B,good,3.0,475000.0
3681,6,9120,HOUSE,HOUSE,3.0,5.1647859739235145,True,False,False,True,0.0,False,0.0,5.902633333401366,False,F,good,3.0,477000.0
3682,6,9999,HOUSE,FARMHOUSE,5.0,6.1092475827643655,True,False,False,True,0.0,True,8.612503371220562,8.612503371220562,False,W,good,0.0,495000.0
3683,6,6560,HOUSE,HOUSE,4.0,5.886104031450156,True,False,True,False,0.0,True,8.411832675758411,8.411832675758411,False,W,renovated,3.0,550000.0
3684,6,1332,HOUSE,VILLA,4.0,5.19295685089021,False,False,True,True,0.0,False,0.0,7.824046010856292,False,W,good,4.0,595000.0
3685,6,9999,HOUSE,HOUSE,5.0,5.560681631015528,True,False,False,True,4.110873864173311,False,0.0,7.489970898834801,False,W,renovated,3.0,595000.0
3686,6,4500,HOUSE,EXCEPTIONAL_PROPERTY,5.0,6.194405391104672,True,False,False,True,0.0,True,8.946505025998682,9.017483513266844,False,W,renovated,4.0,595000.0
3687,6,7000,HOUSE,MANSION,6.0,6.214608098422191,True,False,False,True,3.2188758248682006,True,6.1092475827643655,6.897704943128636,False,W,good,2.0,595000.0
3688,6,9999,HOUSE,COUNTRY_COTTAGE,3.0,4.68213122712422,False,False,False,False,0.0,False,0.0,9.95227771670556,False,F,to_renovate,0.0,600000.0
3689,6,3090,HOUSE,VILLA,4.0,5.6131281063880705,True,False,False,True,0.0,False,0.0,0.0,False,F,good,4.0,625000.0
3690,6,9999,HOUSE,VILLA,3.0,5.521460917862246,True,False,True,True,3.912023005428146,True,7.1308988302963465,7.4673710669175595,False,F,good,4.0,675000.0
3691,6,9999,HOUSE,HOUSE,4.0,5.991464547107982,True,False,True,True,4.605170185988092,True,8.411832675758411,9.104979856318357,False,F,good,3.0,675000.0
3692,6,1332,HOUSE,VILLA,4.0,5.298317366548036,True,False,False,True,3.1354942159291497,True,6.688354713946762,6.688354713946762,False,W,good,4.0,685000.0
3693,6,1180,HOUSE,HOUSE,4.0,5.308267697401205,True,False,False,True,2.70805020110221,True,5.703782474656201,6.492239835020471,False,B,good,3.0,695000.0
3694,6,1060,HOUSE,HOUSE,5.0,5.53338948872752,True,False,False,False,0.0,True,4.553876891600541,5.288267030694535,False,B,to_renovate,3.0,700000.0
3695,6,1150,HOUSE,HOUSE,4.0,5.123963979403259,True,False,False,True,2.302585092994046,True,4.382026634673881,5.075173815233827,False,B,good,3.0,720000.0
3696,6,1410,HOUSE,VILLA,6.0,5.420534999272286,False,False,True,True,0.0,True,7.348587530927593,7.4109518755836366,False,W,good,4.0,737500.0
3697,6,8870,HOUSE,MANOR_HOUSE,4.0,5.863631175598097,True,False,False,True,0.0,False,0.0,9.385972940619341,False,F,good,0.0,745000.0
3698,6,1200,HOUSE,HOUSE,4.0,5.438079308923196,True,False,False,True,4.0943445622221,False,0.0,0.0,False,B,good,3.0,750000.0
3699,6,8300,HOUSE,HOUSE,4.0,5.44673737166631,True,False,False,True,0.0,True,5.214935757608986,5.214935757608986,False,F,good,3.0,765000.0
3700,6,1325,HOUSE,EXCEPTIONAL_PROPERTY,3.0,5.41610040220442,True,False,False,True,0.0,True,8.196987927258897,8.196987927258897,False,W,good,4.0,795000.0
3701,6,2018,HOUSE,MANSION,3.0,5.641907070938114,True,False,False,True,2.302585092994046,False,0.0,0.0,False,F,good,2.0,795000.0
3702,6,9999,HOUSE,HOUSE,5.0,5.60947179518496,True,False,False,True,2.995732273553991,True,8.006367567650246,8.716044050161402,False,W,good,3.0,795000.0
3703,6,8300,HOUSE,VILLA,3.0,5.556828061699537,False,False,False,False,0.0,False,0.0,6.525029657843462,False,F,renovated,4.0,825000.0
3704,6,1310,HOUSE,VILLA,4.0,5.648974238161206,True,False,True,True,3.6888794541139363,False,0.0,7.465082736399547,False,W,good,4.0,835000.0
3705,6,1332,HOUSE,VILLA,4.0,5.648974238161206,True,False,True,True,3.6888794541139363,False,0.0,7.465082736399547,False,W,good,4.0,835000.0
3706,6,1200,HOUSE,HOUSE,6.0,5.683579767338681,True,False,False,True,0.0,True,0.0,5.860786223465865,False,B,to_renovate,3.0,845000.0
3707,6,1380,HOUSE,HOUSE,4.0,5.424950017481403,True,False,True,False,0.0,False,0.0,7.647308832356238,True,W,to_renovate,3.0,845000.0
3708,6,1150,HOUSE,HOUSE,4.0,5.393627546352362,True,False,False,True,3.2188758248682006,False,0.0,5.973809611869261,False,B,good,3.0,850000.0
3709,6,9600,HOUSE,MANSION,6.0,5.8805329864007,True,False,False,True,3.8066624897703196,False,0.0,7.05617528410041,False,F,good,2.0,875000.0
3710,6,2970,HOUSE,HOUSE,4.0,5.991464547107982,True,False,False,True,0.0,False,0.0,7.896924656268864,True,F,good,3.0,925000.0
3711,6,1970,HOUSE,VILLA,5.0,5.703782474656201,True,False,False,True,3.4011973816621555,True,5.783825182329737,6.637258031284457,False,F,good,4.0,995000.0
3712,6,1380,HOUSE,VILLA,5.0,5.942799375126701,True,False,False,True,0.0,True,8.101677747454572,8.15162164696975,False,W,good,4.0,1050000.0
3713,6,2950,HOUSE,HOUSE,3.0,5.783825182329737,True,False,False,True,3.5553480614894135,False,0.0,8.101677747454572,False,F,good,3.0,1165000.0
3714,6,1180,HOUSE,VILLA,4.0,5.560681631015528,True,False,True,True,4.31748811353631,False,0.0,6.984716320118266,True,B,good,4.0,1190000.0
3715,6,1410,HOUSE,VILLA,5.0,5.783825182329737,True,False,True,False,0.0,False,0.0,7.783224016336037,False,W,good,4.0,1350000.0
3716,6,1150,HOUSE,VILLA,5.0,5.66988092298052,True,False,False,True,3.4011973816621555,False,0.0,6.144185634125646,False,B,good,4.0,1375000.0
3717,6,2610,HOUSE,VILLA,4.0,6.023447592961033,True,False,True,False,0.0,True,6.802394763324311,7.274479558773871,False,F,good,4.0,1385000.0
3718,6,8660,HOUSE,HOUSE,2.0,5.247024072160486,True,True,False,True,3.6888794541139363,True,5.298317366548036,5.10594547390058,True,F,renovated,3.0,1450000.0
3719,6,1180,HOUSE,HOUSE,3.0,6.272877006546167,True,False,False,True,0.0,False,0.0,0.0,False,B,good,3.0,1495000.0
3720,6,1180,HOUSE,VILLA,6.0,6.396929655216146,True,False,False,True,0.0,True,6.214608098422191,7.003065458786462,False,B,good,4.0,1550000.0
3721,6,1050,HOUSE,MANSION,5.0,6.124683390894205,True,False,False,True,0.0,False,0.0,5.973809611869261,False,B,good,2.0,1575000.0
3722,6,1150,HOUSE,VILLA,7.0,6.20050917404269,True,False,False,True,2.995732273553991,True,7.3777589082278725,7.480428306074208,True,B,good,4.0,1695000.0
3723,6,1640,HOUSE,HOUSE,5.0,5.872117789475416,True,False,True,False,0.0,False,0.0,8.101677747454572,True,F,good,3.0,1775000.0
3724,6,1780,HOUSE,VILLA,4.0,6.309918278226516,True,False,False,True,4.8283137373023015,True,6.866933284461882,7.594381242551817,True,F,good,4.0,1850000.0
3725,6,3080,HOUSE,VILLA,5.0,5.886104031450156,True,False,False,True,3.6888794541139363,False,0.0,7.90100705199242,False,F,good,4.0,1950000.0
3726,6,1180,HOUSE,EXCEPTIONAL_PROPERTY,5.0,6.309918278226516,False,False,True,True,0.0,False,0.0,7.333023014386481,False,B,good,4.0,2350000.0
3727,6,1150,HOUSE,EXCEPTIONAL_PROPERTY,7.0,6.396929655216146,True,False,False,True,0.6931471805599453,False,0.0,7.237059026124737,True,B,good,4.0,3800000.0
3728,6,1180,HOUSE,VILLA,5.0,6.593044534142437,True,False,False,True,0.0,False,0.0,8.496990484098719,True,B,good,4.0,4800000.0
3729,6,8434,HOUSE,BUNGALOW,2.0,3.8066624897703196,True,True,False,True,0.0,False,0.0,3.8066624897703196,False,F,good,0.0,109000.0
3730,6,9500,HOUSE,HOUSE,2.0,4.859812404361672,True,False,False,False,0.0,False,0.0,5.634789603169249,False,F,to_renovate,3.0,110000.0
3731,6,7500,HOUSE,HOUSE,2.0,4.90527477843843,True,False,True,False,0.0,False,0.0,4.634728988229636,False,W,to_renovate,3.0,159000.0
3732,6,9999,HOUSE,HOUSE,2.0,5.0106352940962555,True,False,False,True,0.0,False,0.0,6.20455776256869,False,W,to_renovate,3.0,180000.0
3733,6,2100,HOUSE,HOUSE,3.0,4.976733742420574,True,False,False,True,0.0,False,0.0,4.442651256490317,False,F,good,3.0,243000.0
3734,6,4420,HOUSE,HOUSE,4.0,5.1647859739235145,True,False,False,False,0.0,True,4.90527477843843,5.501258210544727,False,W,good,3.0,250000.0
3735,6,9999,HOUSE,HOUSE,4.0,5.420534999272286,True,False,False,True,4.553876891600541,True,6.839476438228843,0.0,False,W,good,3.0,260000.0
3736,6,8820,HOUSE,HOUSE,2.0,4.867534450455582,True,False,False,False,0.0,False,0.0,4.23410650459726,False,F,good,3.0,269000.0
3737,6,9900,HOUSE,HOUSE,3.0,4.867534450455582,True,False,False,True,2.8903717578961645,True,4.0943445622221,4.787491742782046,False,F,renovated,3.0,285000.0
3738,6,6600,HOUSE,HOUSE,3.0,5.5053315359323625,True,False,False,True,0.0,True,7.7406644019172415,7.771067086065406,False,W,good,3.0,310000.0
3739,6,9999,HOUSE,HOUSE,5.0,5.529429087511423,True,False,False,True,2.4849066497880004,False,0.0,6.678342114654332,False,W,good,3.0,319000.0
3740,6,8600,HOUSE,HOUSE,3.0,5.176149732573829,True,False,False,True,2.995732273553991,False,0.0,0.0,False,F,good,3.0,349000.0
3741,6,9999,HOUSE,HOUSE,3.0,5.393627546352362,True,False,False,False,0.0,False,0.0,6.163314804034641,False,F,good,3.0,349500.0
3742,6,1070,HOUSE,VILLA,5.0,5.991464547107982,True,False,True,True,0.0,True,6.380122536899765,6.551080335043404,False,B,good,4.0,599000.0
